"venue_id","district_id","name","district","category","cuisine","phone","address","latitude","longitude","website","opening_hours_dict","opening_hours","postal_code","neighborhood","takeaway","wheelchair_accessible"
"V3274","11007007","Café Alt-Tempelhof","Tempelhof-Schöneberg","cafe","","","Alt-Tempelhof 23-25, 12103 Berlin","52.465568","13.384689","","{""Fr"":[[""06:00"",""18:00""]],""Mo"":[[""06:00"",""18:00""]],""Sa"":[[""07:00"",""16:00""]],""Su"":[[""08:00"",""17:00""]],""Th"":[[""06:00"",""18:00""]],""Tu"":[[""06:00"",""18:00""]],""We"":[[""06:00"",""18:00""]]}","Mo-Fr 06:00-18:00; Sa 07:00-16:00; Su 08:00-17:00","12103.0","Tempelhof","","yes"
"V3275","11009009","Mauna Kea","Treptow-Köpenick","restaurant","breakfast;international","+493039202336","Bölschestraße 43, 12587 Berlin","52.452549","13.625190","","{""Fr"":[[""08:00"",""17:00""]],""Mo"":[[""08:00"",""17:00""]],""Sa"":[[""08:00"",""17:00""]],""Su"":[[""08:00"",""17:00""]],""Th"":[[""08:00"",""17:00""]],""Tu"":[[""08:00"",""17:00""]],""We"":[[""08:00"",""17:00""]]}","Mo-Su 08:00-17:00","12587.0","Friedrichshagen","","no"
"V3276","11003003","Trattoria Toscana","Pankow","restaurant","italian","","Trattoria Toscana, Sredzkistraße, Kollwitzkiez, Prenzlauer Berg, Pankow, Berlin, 10435, Deutschland","52.538357","13.419500","","{""Fr"":[[""16:00"",""late""]],""Mo"":[[""16:00"",""late""]],""Sa"":[[""16:00"",""late""]],""Su"":[[""16:00"",""late""]],""Th"":[[""16:00"",""late""]],""Tu"":[[""16:00"",""late""]],""We"":[[""16:00"",""late""]]}","Mo-Su 16:00+","10435.0","Prenzlauer Berg","","no"
"V3277","11007007","Kaffee Bohne","Tempelhof-Schöneberg","cafe","coffee_shop","","Rubensstraße 122, 12157 Berlin","52.463334","13.344408","","{""Fr"":[[""07:00"",""18:00""]],""Mo"":[[""07:00"",""18:00""]],""Sa"":[[""10:00"",""18:00""]],""Su"":[[""10:00"",""18:00""]],""Th"":[[""07:00"",""18:00""]],""Tu"":[[""07:00"",""18:00""]],""We"":[[""07:00"",""18:00""]]}","Mo-Fr 07:00-18:00; Sa-Su 10:00-18:00","12157.0","Schöneberg","","yes"
"V3278","11012012","Backshop & Cafe Zeit","Reinickendorf","cafe","","","Backshop & Cafe Zeit, Eichhorster Weg, Märkisches Viertel, Reinickendorf, Berlin, 13435, Deutschland","52.596810","13.346672","","{""Fr"":[[""06:00"",""00:00""]],""Mo"":[[""06:00"",""00:00""]],""Sa"":[[""06:00"",""00:00""]],""Su"":[[""06:00"",""00:00""]],""Th"":[[""06:00"",""00:00""]],""Tu"":[[""06:00"",""00:00""]],""We"":[[""06:00"",""00:00""]]}","Mo-Su 06:00-24:00","13435.0","Märkisches Viertel","",""
"V3279","11001001","Mana Moabit","Mitte","cafe","","+493049955629","Bremer Straße 67, 10551 Berlin","52.528259","13.337864","https://www.mana-food.de/","{""Mo"":[[""10:00"",""18:00""]],""Su"":[[""10:00"",""18:00""]],""Tu"":[[""10:00"",""18:00""]],""We"":[[""10:00"",""18:00""]]}","Mo-We 10:00-18:00; Th-Sa 10:00-18:00; Su 10:00-18:00","10551.0","Moabit","","no"
"V3280","11008008","Aviatrix","Neukölln","cafe","","+4917640327008","Herrfurthstraße 13, 12049 Berlin","52.476942","13.419842","http://www.aviatrixatelier.com/","{""Fr"":[[""11:00"",""22:00""]],""Sa"":[[""11:00"",""22:00""]],""Su"":[[""11:00"",""18:00""]]}","Mo-Th 10:00-19:00; Fr-Sa 11:00-22:00; Su 11:00-18:00","12049.0","Neukölln","",""
"V3281","11005005","Café im Museum “Spandovia sacra”","Spandau","cafe","","","Café im Museum “Spandovia sacra”, Reformationsplatz, Spandau, Berlin, 13597, Deutschland","52.538732","13.205586","","","","13597.0","Spandau","","no"
"V3285","11005005","Knusperhäuschen","Spandau","restaurant","regional","+49303659999","Kladower Damm 145, 14089 Berlin","52.470884","13.170657","https://www.ins-knusperhaeuschen.com/","{""Fr"":[[""16:00"",""00:00""]],""Mo"":[[""16:00"",""00:00""]],""PH"":[[""12:00"",""00:00""]],""Sa"":[[""12:00"",""00:00""]],""Su"":[[""12:00"",""00:00""]],""Th"":[[""16:00"",""00:00""]],""We"":[[""16:00"",""00:00""]]}","Mo,We-Fr 16:00-24:00; Sa,Su,PH 12:00-24:00","14089.0","Gatow","","yes"
"V3286","11008008","Dr. To's","Neukölln","restaurant","asian","","Dr. To's, Weichselstraße, Donaukiez, Neukölln, Berlin, 12045, Deutschland","52.486004","13.435006","","","","12045.0","Neukölln","","no"
"V3287","11008008","Jaja","Neukölln","bar","","","Weichselstraße 7, 12043 Berlin","52.484177","13.433026","","{""Fr"":[[""18:00"",""00:00""]],""Sa"":[[""18:00"",""00:00""]],""Su"":[[""18:00"",""00:00""]],""Th"":[[""18:00"",""00:00""]],""Tu"":[[""18:00"",""00:00""]],""We"":[[""18:00"",""00:00""]]}","Tu-Su 18:00-24:00","12043.0","Neukölln","","no"
"V3288","11002002","What a Treat","Friedrichshain-Kreuzberg","cafe","","","Boxhagener Straße 27, 10245 Berlin","52.512556","13.458368","","{""Fr"":[[""08:00"",""19:00""]],""Mo"":[[""08:00"",""19:00""]],""Sa"":[[""08:00"",""19:00""]],""Su"":[[""08:00"",""19:00""]],""Th"":[[""08:00"",""19:00""]],""Tu"":[[""08:00"",""19:00""]],""We"":[[""08:00"",""19:00""]]}","Mo-Su 08:00-19:00","10245.0","Friedrichshain","","no"
"V3289","11012012","Ma Maison Café & Brunch","Reinickendorf","cafe","breakfast;coffee_shop;sandwich;brunch;smoothie","","Oraniendamm 11, 13469 Berlin","52.608178","13.323595","https://www.instagram.com/mamaisonberlin/","{}","vorübergehend geschlossen","13469.0","Waidmannslust","",""
"V3290","11012012","Restaurant Morgenland","Reinickendorf","restaurant","oriental;turkish","+493040395995","Düsterhauptstraße 1, 13469 Berlin","52.607677","13.321947","https://www.morgen-land.de/","{""Fr"":[[""16:00"",""late""]],""PH"":[[""11:30"",""late""]],""Sa"":[[""16:00"",""late""]],""Su"":[[""11:30"",""late""]],""Th"":[[""16:00"",""late""]],""Tu"":[[""16:00"",""late""]],""We"":[[""16:00"",""late""]]}","Mo off; Tu-Sa 16:00+; Su,PH 11:30+","13469.0","Waidmannslust","",""
"V3291","11012012","Frühstückscafé Lavanda","Reinickendorf","cafe","","","Oraniendamm 66, 13469 Berlin","52.607210","13.324123","","{""Fr"":[[""09:00"",""17:00""]],""Mo"":[[""09:00"",""17:00""]],""Sa"":[[""09:00"",""17:00""]],""Th"":[[""09:00"",""17:00""]],""Tu"":[[""09:00"",""17:00""]],""We"":[[""09:00"",""17:00""]]}","Mo-Sa 09:00-17:00","13469.0","Waidmannslust","",""
"V3292","11007007","Café im Wasserturm","Tempelhof-Schöneberg","restaurant","german;mediterranean","","Torgauer Straße 12-15, 10829 Berlin","52.481291","13.356306","","{""Fr"":[[""08:00"",""16:00""]],""Mo"":[[""08:00"",""16:00""]],""Th"":[[""08:00"",""16:00""]],""Tu"":[[""08:00"",""16:00""]],""We"":[[""08:00"",""16:00""]]}","Mo-Fr 08:00-16:00","10829.0","Schöneberg","","yes"
"V3293","11008008","Ami","Neukölln","restaurant","vietnamese","","Buckower Damm 227, 12349 Berlin","52.423281","13.437285","","","","12349.0","Buckow","","yes"
"V3294","11003003","Il Giradischi","Pankow","restaurant","italian","03060943080","Oderberger Straße 22, 10435 Berlin","52.539772","13.407030","","{""Fr"":[[""12:00"",""00:00""]],""Sa"":[[""12:00"",""00:00""]],""Su"":[[""12:00"",""00:00""]]}","Mo-Th 17:00-00:00; Fr-Su 12:00-00:00","10435.0","Prenzlauer Berg","","yes"
"V3295","11005005","Trattoria Adillo","Spandau","restaurant","","","Wasserwerkstraße 24, 13589 Berlin","52.553898","13.166522","","","","13589.0","Falkenhagener Feld","",""
"V3296","11002002","Barrel Weinbar","Friedrichshain-Kreuzberg","bar","","","Petersburger Platz 1, 10249 Berlin","52.521770","13.449454","","{""Fr"":[[""18:00"",""01:00""]],""Mo"":[[""18:00"",""01:00""]],""Sa"":[[""18:00"",""01:00""]],""Su"":[[""18:00"",""01:00""]],""Th"":[[""18:00"",""01:00""]],""Tu"":[[""18:00"",""01:00""]],""We"":[[""18:00"",""01:00""]]}","Mo-Su 18:00-01:00","10249.0","Friedrichshain","","yes"
"V3297","11001001","Nomade Cafe","Mitte","restaurant","","","Borsigstraße 28, 10115","52.529593","13.389461","","{""Fr"":[[""08:00"",""15:00""],[""18:00"",""22:00""]],""Sa"":[[""08:00"",""15:00""],[""18:00"",""22:00""]],""Su"":[[""08:00"",""15:00""],[""18:00"",""22:00""]],""Th"":[[""08:00"",""15:00""],[""18:00"",""22:00""]],""We"":[[""08:00"",""15:00""],[""18:00"",""22:00""]]}","We-Su 08:00-15:00,18:00-22:00","10115.0","Mitte","","limited"
"V3298","11001001","Kleopatra Shishabar","Mitte","bar","","","Kleopatra Shishabar, Tieckstraße, Mitte, Berlin, 10115, Deutschland","52.528677","13.385638","","","","10115.0","Mitte","","no"
"V3299","11005005","Thoben","Spandau","cafe","","","Thoben, 22A, Staakener Straße, DeWi Back Handels GmbH, Spandau, Berlin, 13581, Deutschland","52.536367","13.180982","","{""Fr"":[[""05:00"",""18:00""]],""Mo"":[[""05:00"",""18:00""]],""Sa"":[[""06:00"",""13:00""]],""Th"":[[""05:00"",""18:00""]],""Tu"":[[""05:00"",""18:00""]],""We"":[[""05:00"",""18:00""]]}","Mo-Fr 05:00-18:00; Sa 06:00-13:00","13581.0","Spandau","","yes"
"V3300","11009009","Trattoria Il Monello","Treptow-Köpenick","restaurant","italian","+493063222451","Sterndamm 7, 12487 Berlin","52.453007","13.510197","","{""Fr"":[[""16:00"",""22:00""]],""PH"":[[""12:00"",""22:00""]],""Sa"":[[""12:00"",""23:00""]],""Su"":[[""12:00"",""22:00""]],""Th"":[[""16:00"",""22:00""]],""Tu"":[[""16:00"",""22:00""]],""We"":[[""16:00"",""22:00""]]}","Mo off; Tu-Fr 16:00-22:00; Sa 12:00-23:00; PH,Su 12:00-22:00","12487.0","Johannisthal","","limited"
"V3301","11002002","Sofia Bar","Friedrichshain-Kreuzberg","restaurant","bulgarian","","Platz der Vereinten Nationen 1, 10249 Berlin","52.523795","13.431264","","{""Fr"":[[""16:00"",""22:00""]],""Sa"":[[""16:00"",""22:00""]],""Su"":[[""12:00"",""22:00""]],""Th"":[[""16:00"",""22:00""]],""Tu"":[[""16:00"",""22:00""]],""We"":[[""16:00"",""22:00""]]}","Tu-Sa 16:00-22:00; Su 12:00-22:00","10249.0","Friedrichshain","","yes"
"V3302","11005005","Simplé","Spandau","restaurant","asian","","Heerstraße 419, 13593 Berlin","52.519600","13.163352","","{""Fr"":[[""12:00"",""23:00""]],""PH"":[[""12:00"",""22:00""]],""Sa"":[[""12:00"",""23:00""]]}","Su-Th,PH 12:00 - 22:00; Fr-Sa 12:00 - 23:00","13593.0","Staaken","","yes"
"V3303","11005005","Trattoria Villa Arcino's","Spandau","restaurant","italian","+49303614935","Wilhelmstraße 89, 13593 Berlin","52.510780","13.171619","https://villa-arcinos.de/","{""Fr"":[[""12:00"",""22:00""]],""Mo"":[[""12:00"",""22:00""]],""Sa"":[[""12:00"",""22:00""]],""Su"":[[""12:00"",""22:00""]],""Th"":[[""12:00"",""22:00""]],""Tu"":[[""12:00"",""22:00""]],""We"":[[""12:00"",""22:00""]]}","Mo-Su 12:00-22:00","13593.0","Wilhelmstadt","","no"
"V6831","11012012","Brescia","Reinickendorf","restaurant","","","Brescia, Welfenallee, Frohnau, Reinickendorf, Berlin, 13465, Deutschland","52.631354","13.289824","","{""PH"":[[""12:00"",""23:00""]]}","Th-Mo,PH 12:00-23:00","13465.0","Frohnau","","yes"
"V3304","11005005","Il Passetto","Spandau","restaurant","italian","+49303016895","Am Pichelssee 22, 13595 Berlin","52.507508","13.197580","http://www.ilpassetto.de","{""Fr"":[[""11:00"",""00:00""]],""Mo"":[[""11:00"",""00:00""]],""Sa"":[[""11:00"",""00:00""]],""Su"":[[""11:00"",""00:00""]],""Th"":[[""11:00"",""00:00""]],""Tu"":[[""11:00"",""00:00""]],""We"":[[""11:00"",""00:00""]]}","11:00-24:00","13595.0","Wilhelmstadt","no",""
"V3305","11002002","Mido XBerg","Friedrichshain-Kreuzberg","restaurant","vietnamese;sushi;asian","+49(0)3093522779","Marheinekeplatz 3-4, 10961 Berlin","52.489438","13.396717","https://xberg.mido.berlin/","{""Fr"":[[""12:00"",""00:00""]],""Mo"":[[""12:00"",""00:00""]],""Sa"":[[""12:00"",""00:00""]],""Su"":[[""12:00"",""00:00""]],""Th"":[[""12:00"",""00:00""]],""Tu"":[[""12:00"",""00:00""]],""We"":[[""12:00"",""00:00""]]}","Mo-Su 12:00-24:00","10961.0","Kreuzberg","",""
"V3306","11002002","solar","Friedrichshain-Kreuzberg","bar","","","Stresemannstraße 76, 10963 Berlin","52.504314","13.383687","","{}","Su-Th 18:00-01:00, Fr-Sa 18:00-02:00","10963.0","Kreuzberg","","no"
"V3307","11005005","King-Men","Spandau","restaurant","asian","+49303727092","Falkenseer Chaussee 217, 13583 Berlin","52.549875","13.170617","http://www.kingmen.de/","{""Fr"":[[""12:00"",""22:00""]],""Sa"":[[""12:00"",""22:00""]],""Su"":[[""12:00"",""22:00""]],""Th"":[[""12:00"",""22:00""]],""Tu"":[[""12:00"",""22:00""]],""We"":[[""12:00"",""22:00""]]}","Tu-Su 12:00-22:00; Mo off","13583.0","Falkenhagener Feld","","no"
"V3308","11004004","Wilde Oscar","Charlottenburg-Wilmersdorf","restaurant","","","Niebuhrstraße 59-60, 10629 Berlin","52.504399","13.309920","","","","10629.0","Charlottenburg","","yes"
"V3309","11005005","Cubi","Spandau","restaurant","vietnamese","","Havelstraße 2, 13597 Berlin","52.538520","13.206706","","{""Fr"":[[""11:30"",""23:00""]],""Sa"":[[""13:00"",""23:00""]],""Su"":[[""13:00"",""22:00""]]}","Mo-Th 11:30-22:00; Fr 11:30-23:00; Sa 13:00-23:00; Su 13:00-22:00","13597.0","Spandau","","yes"
"V3310","11005005","Pizzeria Roma","Spandau","restaurant","pizza","","Breite Straße 58, 13597 Berlin","52.536507","13.204588","","{""Fr"":[[""11:00"",""00:00""]],""Mo"":[[""11:00"",""00:00""]],""Sa"":[[""11:00"",""00:00""]],""Su"":[[""11:00"",""00:00""]],""Th"":[[""11:00"",""00:00""]],""Tu"":[[""11:00"",""00:00""]],""We"":[[""11:00"",""00:00""]]}","11:00-24:00","13597.0","Spandau","","no"
"V3311","11005005","Buenos Aires","Spandau","restaurant","steak_house","","Pichelsdorfer Straße 51","52.518078","13.197548","","{""Fr"":[[""11:30"",""00:00""]],""Mo"":[[""11:30"",""00:00""]],""Sa"":[[""11:30"",""00:00""]],""Su"":[[""11:30"",""00:00""]],""Th"":[[""11:30"",""00:00""]],""Tu"":[[""11:30"",""00:00""]],""We"":[[""11:30"",""00:00""]]}","11:30-24:00","","Wilhelmstadt","","yes"
"V3312","11007007","Faelt","Tempelhof-Schöneberg","restaurant","","","Vorbergstraße 10a, 10823 Berlin","52.489177","13.354847","https://www.faelt.de/","","","10823.0","Schöneberg","",""
"V3313","11001001","KiKi Sol","Mitte","bar","","","Reinickendorfer Straße 96, 13347 Berlin","52.547596","13.368904","https://www.kikisol.de/","{""Fr"":[[""20:00-23:00"",""late""]],""Sa"":[[""20:00-23:00"",""late""]],""Th"":[[""20:00-23:00"",""late""]],""Tu"":[[""20:00-23:00"",""late""]],""We"":[[""20:00-23:00"",""late""]]}","Tu-Sa 20:00-23:00+","13347.0","Wedding","","no"
"V3314","11004004","Cafe Crema","Charlottenburg-Wilmersdorf","cafe","","","Badensche Straße 46, 10715 Berlin","52.485776","13.334755","","{""Fr"":[[""06:30"",""17:00""]],""Mo"":[[""06:30"",""17:00""]],""Sa"":[[""08:45"",""14:00""]],""Su"":[[""08:45"",""14:00""]],""Th"":[[""06:30"",""17:00""]],""Tu"":[[""06:30"",""17:00""]],""We"":[[""06:30"",""17:00""]]}","Mo-Fr 06:30-17:00; Sa 08:45-14:00; Su 08:45-14:00","10715.0","Wilmersdorf","","limited"
"V3315","11001001","Grill Royal","Mitte","restaurant","steak_house","","Friedrichstraße 105B, 10117 Berlin","52.522563","13.388440","","","","10117.0","Mitte","","no"
"V3316","11008008","Sahara","Neukölln","restaurant","sudanese","","Wildenbruchstraße 85, 12045 Berlin","52.483260","13.441948","","{""Fr"":[[""12:00"",""01:00""]],""Mo"":[[""12:00"",""01:00""]],""Sa"":[[""12:00"",""01:00""]],""Su"":[[""12:00"",""01:00""]],""Th"":[[""12:00"",""01:00""]],""Tu"":[[""12:00"",""01:00""]],""We"":[[""12:00"",""01:00""]]}","Mo-Su 12:00-01:00","12045.0","Neukölln","","no"
"V3317","11003003","Kaffeehaus Madlen","Pankow","cafe","","+493046066919","Bahnhofstraße 4, 13125 Berlin","52.613738","13.470380","http://www.kaffeehaus-madlen.de","{""Fr"":[[""09:00"",""18:00""]],""Mo"":[[""09:00"",""18:00""]],""Sa"":[[""09:00"",""18:00""]],""Su"":[[""09:00"",""18:00""]],""Th"":[[""09:00"",""18:00""]],""We"":[[""09:00"",""18:00""]]}","We-Mo 09:00-18:00","13125.0","Karow","","yes"
"V3318","11008008","Café Elsken","Neukölln","cafe","international","","Kiehlufer 75, 12059 Berlin","52.483867","13.447513","","{""Fr"":[[""10:00"",""18:00""]],""Sa"":[[""10:00"",""18:00""]],""Su"":[[""10:00"",""18:00""]],""Th"":[[""10:00"",""18:00""]],""Tu"":[[""10:00"",""18:00""]],""We"":[[""10:00"",""18:00""]]}","Tu-Su 10:00-18:00","12059.0","Neukölln","","yes"
"V3319","11005005","Restaurant Mehek","Spandau","restaurant","indian","+49303365252","Schönwalder Straße 22, 13585 Berlin","52.546364","13.202905","http://www.mehek-spandau.de","{""Fr"":[[""12:00"",""23:00""]],""Mo"":[[""12:00"",""23:00""]],""Sa"":[[""12:00"",""23:00""]],""Su"":[[""12:00"",""23:00""]],""Th"":[[""12:00"",""23:00""]],""Tu"":[[""12:00"",""23:00""]],""We"":[[""12:00"",""23:00""]]}","Mo-Su 12:00-23:00","13585.0","Spandau","","limited"
"V3320","11003003","Abonim","Pankow","restaurant","sushi;korean;japanese","","Wisbyer Straße 69, 10439 Berlin","52.553793","13.417156","http://www.abonim.de","{""Fr"":[[""17:00"",""23:00""]],""Sa"":[[""17:00"",""23:00""]],""Su"":[[""17:00"",""23:00""]]}","Tu-Th 17:00-22:00; Fr-Su 17:00-23:00","10439.0","Prenzlauer Berg","",""
"V3321","11011011","Yuumi","Lichtenberg","restaurant","japanese","","Emanuelstraße 1, 10317 Berlin","52.501523","13.490816","","{""Fr"":[[""19:00"",""late""]],""Sa"":[[""19:00"",""late""]],""Th"":[[""19:00"",""late""]],""Tu"":[[""19:00"",""late""]],""We"":[[""19:00"",""late""]]}","Tu-Sa 19:00+ || ""Nur mit Reservierung""","10317.0","Rummelsburg","","no"
"V3322","11008008","Café Jacques","Neukölln","restaurant","french","","Maybachufer 14, 12047 Berlin","52.494227","13.425463","https://www.cafejacques.de/","{""Fr"":[[""18:00"",""03:00""]],""Mo"":[[""18:00"",""03:00""]],""Sa"":[[""18:00"",""03:00""]],""Su"":[[""18:00"",""03:00""]],""Th"":[[""18:00"",""03:00""]],""Tu"":[[""18:00"",""03:00""]],""We"":[[""18:00"",""03:00""]]}","Mo-Su 18:00-03:00","12047.0","Neukölln","","no"
"V6877","11007007","Masaya","Tempelhof-Schöneberg","restaurant","lebanese","","Masaya, Schwerinstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10783, Deutschland","52.497883","13.356730","","","","10783.0","Schöneberg","",""
"V3324","11001001","Cheer's","Mitte","cafe","","","Cheer's, Gartenstraße, Spandauer Vorstadt, Mitte, Berlin, 10115, Deutschland","52.529052","13.393370","","{""Fr"":[[""15:00"",""02:00""]],""Mo"":[[""15:00"",""02:00""]],""Sa"":[[""15:00"",""02:00""]],""Su"":[[""15:00"",""02:00""]],""Th"":[[""15:00"",""02:00""]],""Tu"":[[""15:00"",""02:00""]],""We"":[[""15:00"",""02:00""]]}","Mo-Su 15:00-02:00","10115.0","Mitte","","yes"
"V3325","11003003","Mirabelle","Pankow","restaurant","","","Schulzestraße 21, 13187 Berlin","52.567633","13.390661","https://www.cafe-mirabelle.com/","{}","Apr-Sep Mo-Th 12:00-21:00+; Apr-Sep Fr 12:00-21:30+; Apr-Sep Sa 10:00-21:30+; Apr-Sep Su 10:00-21:00+; Oct-Mar Tu-Th 12:00-20:00+; Oct-Mar Fr 12:00-21:00+; Oct-Mar Sa 10:00-21:00+; Oct-Mar Su 10:00-20:00+; Oct-Mar Mo off","13187.0","Pankow","","yes"
"V3326","11004004","Café Restaurant am Salzufer","Charlottenburg-Wilmersdorf","restaurant","italian","+493039746270","Salzufer 13/14, 10587 Berlin","52.518183","13.323434","https://cafe-am-salzufer.de/","{""Fr"":[[""10:00"",""17:00""]],""Mo"":[[""10:00"",""17:00""]],""Th"":[[""10:00"",""17:00""]],""Tu"":[[""10:00"",""17:00""]],""We"":[[""10:00"",""17:00""]]}","Mo-Fr 10:00-17:00","10587.0","Charlottenburg","","yes"
"V3327","11002002","Sora","Friedrichshain-Kreuzberg","restaurant","vietnamese","+493022600379","Sonntagstraße 26, 10245 Berlin","52.506250","13.465456","http://sora-berlin.de","{""Fr"":[[""11:30"",""23:00""]],""Mo"":[[""11:30"",""23:00""]],""PH"":[[""12:00"",""23:00""]],""Sa"":[[""12:00"",""23:00""]],""Su"":[[""12:00"",""23:00""]],""Th"":[[""11:30"",""23:00""]],""Tu"":[[""11:30"",""23:00""]],""We"":[[""11:30"",""23:00""]]}","Mo-Fr 11:30-23:00; Sa,Su,PH 12:00-23:00","10245.0","Friedrichshain","","limited"
"V3328","11004004","Luardi","Charlottenburg-Wilmersdorf","restaurant","italian","","Luardi, Passage Meinekestraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10719, Deutschland","52.502033","13.329282","","","","10719.0","Charlottenburg","","limited"
"V3329","11004004","Mai Kudamm","Charlottenburg-Wilmersdorf","restaurant","asian","","Meinekestraße 23","52.501823","13.329245","","","","","Charlottenburg","","limited"
"V3330","11008008","Das Rössle","Neukölln","bar","","","Braunschweiger Straße 51, 12055 Berlin","52.470912","13.446842","https://www.ckb08.de/das-roessle/","","","12055.0","Neukölln","",""
"V3331","11006006","Zehlendorfer Hof","Steglitz-Zehlendorf","restaurant","regional","","Potsdamer Straße 25, 14163 Berlin","52.434117","13.246976","http://www.zehlendorferhof.de/","{""Fr"":[[""12:00"",""00:00""]],""Mo"":[[""12:00"",""00:00""]],""Sa"":[[""12:00"",""00:00""]],""Su"":[[""12:00"",""00:00""]],""Th"":[[""12:00"",""00:00""]],""Tu"":[[""12:00"",""00:00""]],""We"":[[""12:00"",""00:00""]]}","Mo-Su 12:00-24:00","14163.0","Zehlendorf","","yes"
"V3332","11006006","Fatica","Steglitz-Zehlendorf","restaurant","pizza;italian","","Potsdamer Straße 26, 14163 Berlin","52.434156","13.247302","http://www.fatica-lieferberlin.de/","{""Fr"":[[""11:00"",""22:45""]],""Mo"":[[""11:00"",""22:45""]],""Sa"":[[""11:00"",""22:45""]],""Su"":[[""11:00"",""22:45""]],""Th"":[[""11:00"",""22:45""]],""Tu"":[[""11:00"",""22:45""]],""We"":[[""11:00"",""22:45""]]}","Mo-Su 11:00-22:45","14163.0","Zehlendorf","yes","no"
"V3333","11004004","La Scarpetta","Charlottenburg-Wilmersdorf","cafe","italian","","Wilmersdorfer Straße , 10629 Berlin","52.504421","13.307575","","{""Fr"":[[""09:30"",""19:00""]],""Mo"":[[""09:30"",""19:00""]],""Sa"":[[""09:30"",""19:00""]],""Th"":[[""09:30"",""19:00""]],""Tu"":[[""09:30"",""19:00""]],""We"":[[""09:30"",""19:00""]]}","Mo-Sa 09:30-19:00","10629.0","Charlottenburg","","limited"
"V3334","11002002","Tadım Ocakbaşı Restorant","Friedrichshain-Kreuzberg","restaurant","turkish","+493050917710","Zossener Straße 46, 10961 Berlin","52.493001","13.395003","","{}","Mo off","10961.0","Kreuzberg","yes","no"
